LEGACY_TEXT_ID	TEXT_ID	TEXT_OBJECT	TEXT_ID_TXT_GBL	TEXT_ID_TXT_LCL	DI_TIMESTAMP										
0005	0005	VBBP	Purchase order text	Bestelltext	2018.06.19 05:33:47										
0005	0005	VBKA	Confidential note	Private Notiz	2018.06.19 05:33:47										
0005	0005	VTTK	Header Note 3	Kopfnotiz 3	2018.06.19 05:33:47										
0006	0006	/ACCGO/UI1			2018.06.19 05:33:47										
0006	0006	/SCWM/DLVI	Production Memo	Fertigungshinweis	2018.06.19 05:33:47										
0006	0006	CMS_CAG	ECA: Remuneration	Exportkreditvers.: Vergütung	2018.06.19 05:33:47										
0006	0006	KNA1	Bank memos	Banknotizen	2018.06.19 05:33:47										
0006	0006	KNVK	Advertising funds	Werbemittel	2018.06.19 05:33:47										
0006	0006	KNVV	Potential reasoning	Potentialbegründung	2018.06.19 05:33:47										
0006	0006	SCMG_CASE	Note	Hinweis	2018.06.19 05:33:47										
0006	0006	TB_FHA	Hedge Management Notes	Notizen Hedge Management	2018.06.19 05:33:47										
0006	0006	VBBP	Production Memo	Fertigungshinweis	2018.06.19 05:33:47										
0006	0006	VBKA	Information for internal use	Information an Innendienst	2018.06.19 05:33:47										
0006	0006	VTTK	Header Note 4	Kopfnotiz 4	2018.06.19 05:33:47										
0007	0007	/ACCGO/UI1			2018.06.19 05:33:47										
0007	0007	/SCWM/DLVI	Customer material text	Kunden-Material-Text	2018.06.19 05:33:47										
0007	0007	CMS_CAG	Pool Agmts: Applicable Law	Poolvereinbgn: Geltendes Recht	2018.06.19 05:33:47										
0007	0007	KNA1	Enterprise Structure	Unternehmensstruktur	2018.06.19 05:33:47										
0007	0007	KNVK	Promotional gifts	Geschenke	2018.06.19 05:33:47										
0007	0007	KNVV	Product proposal items	Sortimentschwerpunkte	2018.06.19 05:33:47										
0007	0007	SCMG_CASE	Business Note	Geschäftsgangvermerk	2018.06.19 05:33:47										
0007	0007	VBBP	Customer material text	Kunden-Material-Text	2018.06.19 05:33:47										
0007	0007	VBKA	Correspondence	Anschreiben	2018.06.19 05:33:47										
0008	0008	CMS_CAG	Guarantee (Perf. Bond): Usage	Garantie (Perf. Bond): Nutzung	2018.06.19 05:33:47										
0008	0008	KNA1	Special institutions	Besondere Einrichtungen	2018.06.19 05:33:47										
0008	0008	KNVK	Poster	Poster	2018.06.19 05:33:47										
0008	0008	KNVV	Call frequency	Besuchsrhythmus	2018.06.19 05:33:47										
0009	0009	CMS_CAG	Transitional Collateral	Übergangssicherheit	2018.06.19 05:33:47										
0009	0009	KNA1	Specialization	Spezialisierung	2018.06.19 05:33:47										
0009	0009	KNVV	Payment willingness	Zahlungsmoral	2018.06.19 05:33:47										
001	001	/SCWM/DLVH	Delivery text 1	Zuliefertext 1	2018.06.19 05:33:47										
001	001	/SCWM/DLVI	Delivery texts 1	Zuliefertexte 1	2018.06.19 05:33:47										
001	001	CACSA1	General Information	Allgemeines	2018.06.19 05:33:47										
001	001	VBBK	Delivery text 1	Zuliefertext 1	2018.06.19 05:33:47										
001	001	VBBP	Delivery texts 1	Zuliefertexte 1	2018.06.19 05:33:47										
0010	0010	/SCWM/DLVH	Form Supplement Text	Formularanhangstext	2018.06.19 05:33:47										
0010	0010	CMS_CAG	Final Collateral	Endgültige Sicherheit	2018.06.19 05:33:47										
0010	0010	KNA1	Potential reasoning	Potentialbegründung	2018.06.19 05:33:47										
0010	0010	RECN	Other remarks	Sonstige Notizen	2018.06.19 05:33:47										
0010	0010	VBBK	Form Supplement Text	Formularanhangstext	2018.06.19 05:33:47										
0011	0011	/SCWM/DLVH	Terms of delivery	Lieferbedingungen	2018.06.19 05:33:47										
0011	0011	CMS_CAG	Original Collateral	Ursprüngliche Sicherheit	2018.06.19 05:33:47										
0011	0011	KNA1	Internal note	Interne Notiz	2018.06.19 05:33:47										
0011	0011	VBBK	Terms of delivery	Lieferbedingungen	2018.06.19 05:33:47										
0012	0012	/SCWM/DLVH	Shipping instructions	Versandvorschrift	2018.06.19 05:33:47										
0012	0012	CMS_CAG	Substitutional Collateral	Ersatzsicherheit	2018.06.19 05:33:47										
0012	0012	VBBK	Shipping instructions	Versandvorschrift	2018.06.19 05:33:47										
0013	0013	/SCWM/DLVH	Terms of payment	Zahlungsbedingungen	2018.06.19 05:33:47										
0013	0013	VBBK	Terms of payment	Zahlungsbedingungen	2018.06.19 05:33:47										
0014	0014	/SCWM/DLVH	Warranties	Gewährleistungen	2018.06.19 05:33:47										
0014	0014	VBBK	Warranties	Gewährleistungen	2018.06.19 05:33:47										
0015	0015	/SCWM/DLVH	Penalty for breach of contract	Vertragsstrafen	2018.06.19 05:33:47										
0015	0015	VBBK	Penalty for breach of contract	Vertragsstrafen	2018.06.19 05:33:47										
0016	0016	/SCWM/DLVH	Contract riders (clauses)	Nebenabreden	2018.06.19 05:33:47										
0016	0016	VBBK	Contract riders (clauses)	Nebenabreden	2018.06.19 05:33:47										
0017	0017	/SCWM/DLVH	Selection	Markierung	2018.06.19 05:33:47										
0017	0017	VBBK	Selection	Markierung	2018.06.19 05:33:47										
0018	0018	/SCWM/DLVH	Other contractual stipulations	Sonstige Vereinbarungen	2018.06.19 05:33:47										
0018	0018	VBBK	Other contractual stipulations	Sonstige Vereinbarungen	2018.06.19 05:33:47										
0019	0019	/SCWM/DLVH	Customer order text	Kundenbestelltext	2018.06.19 05:33:47										
0019	0019	VBBK	Customer order text	Kundenbestelltext	2018.06.19 05:33:47										
002	002	/SCWM/DLVH	Delivery text 2	Zuliefertext 2	2018.06.19 05:33:47										
002	002	/SCWM/DLVI	Delivery texts 2	Zuliefertexte 2	2018.06.19 05:33:47										
002	002	VBBK	Delivery text 2	Zuliefertext 2	2018.06.19 05:33:47										
002	002	VBBP	Delivery texts 2	Zuliefertexte 2	2018.06.19 05:33:47										
003	003	/SCWM/DLVI	Delivery texts 3	Zuliefertexte 3	2018.06.19 05:33:47										
003	003	VBBP	Delivery texts 3	Zuliefertexte 3	2018.06.19 05:33:47										
0099	0099	SRT_IBC			2018.06.19 05:33:47										
0099	0099	SRT_IBCR			2018.06.19 05:33:47										
01	01	AKKP	General remarks	Allgemeine Bemerkungen	2018.06.19 05:33:47										
0100	0100	/SCWM/DLVH	Bill of Lading Information	Frachtbrief-Informationen	2018.06.19 05:33:47										
0100	0100	VBBK	Bill of Lading Information	Frachtbrief-Informationen	2018.06.19 05:33:47										
0101	0101	/SCWM/DLVH	Export/Import Information	Export/Import-Informationen	2018.06.19 05:33:47										
0101	0101	VBBK	Export/Import Information	Export/Import-Informationen	2018.06.19 05:33:47										
0102	0102	/SCWM/DLVH	Transport Information	Transportinformationen	2018.06.19 05:33:47										
0102	0102	VBBK	Transport Information	Transportinformationen	2018.06.19 05:33:47										
0C01	0C01	WCOCOH			2018.06.19 05:33:47										
0C02	0C02	WCOCOH			2018.06.19 05:33:47										
0P01	0P01	WCOCOH			2018.06.19 05:33:47										
0P02	0P02	WCOCOH			2018.06.19 05:33:47										
0R01	0R01	WCOCOH			2018.06.19 05:33:47										
0R02	0R02	WCOCOH			2018.06.19 05:33:47										
0S01	0S01	WCOCOH	Internal text	Interner Text	2018.06.19 05:33:47										
0S02	0S02	WCOCOH	External Text	Externer Text	2018.06.19 05:33:47										
1	1	GMSO_CLASS	Short Text	Kurztext	2018.06.19 05:33:47										
1	1	GMSO_PROG	Short Text	Kurztext	2018.06.19 05:33:47										
1000	1000	/SCWM/DLVH			2018.06.19 05:33:47										
1000	1000	/SCWM/DLVI			2018.06.19 05:33:47										
1000	1000	KONA	Bonus payments	Bonusauszahlungen	2018.06.19 05:33:47										
1000	1000	KONP	Bonus payments	Bonusauszahlungen	2018.06.19 05:33:47										
1000	1000	RP_PLAN	Text on info type 1000	Text zu Infotyp 1000	2018.06.19 05:33:47										
1620	1620	BELEG	Actual Seller	Tatsächlicher Verkäufer	2018.06.19 05:33:47										
1622	1622	BELEG	Actual Buyer	Tatsächlicher Käufer	2018.06.19 05:33:47										
1625	1625	BELEG	Ext. No. of Incoming Invoice	Ext. Nr. der Eingangsrechnung	2018.06.19 05:33:47										
1625	1625	VBBK	Ext. No. of Incoming Invoice	Ext. Nr. der Eingangsrechnung	2018.06.19 05:33:47										
1627	1627	BELEG	Ext. Date of Incoming Invoice	Ext. Dat. der Eingangsrechnung	2018.06.19 05:33:47										
1627	1627	VBBK	Ext. Date of Incoming Invoice	Ext. Dat. der Eingangsrechnung	2018.06.19 05:33:47										
1630	1630	BELEG	Payment Order Number	Zahlungsauftragsnummer	2018.06.19 05:33:47										
1640	1640	BELEG	Payment Order Date	Zahlungsauftragsdatum	2018.06.19 05:33:47										
1640	1640	VBBK	Changed Invoice	Geänderte Rechnung	2018.06.19 05:33:47										
1650	1650	BELEG	Invoice Revision Number	Änderungsnummer der Rechnung	2018.06.19 05:33:47										
1650	1650	VBBK	Invoice Revision Number	Änderungsnummer der Rechnung	2018.06.19 05:33:47										
1660	1660	BELEG	Invoice Revision Date	Änderungsdatum der Rechnung	2018.06.19 05:33:47										
1660	1660	VBBK	Invoice Revision Date	Änderungsdatum der Rechnung	2018.06.19 05:33:47										
1670	1670	BELEG	Tax Reporting Date of Rev.Inv.	Steuermeldedatum der Änd.Rechn	2018.06.19 05:33:47										
1670	1670	VBBK	Tax Reporting Date of Rev.Inv.	Steuermeldedatum der Änd.Rechn	2018.06.19 05:33:47										
1680	1680	BELEG	External Number of Invoice	Externe Nummer der Rechnung	2018.06.19 05:33:47										
1680	1680	VBBK	External Number of Invoice	Externe Nummer der Rechnung	2018.06.19 05:33:47										
1690	1690	BELEG	External Date of Invoice	Externes Datum der Rechnung	2018.06.19 05:33:47										
1690	1690	VBBK	External Date of Invoice	Externes Datum der Rechnung	2018.06.19 05:33:47										
2	2	GMSO_CLASS	Long Text	Langtext	2018.06.19 05:33:47										
2	2	GMSO_PROG	Long Text	Langtext	2018.06.19 05:33:47										
2001	2001	WBHI	TC@Net Negotiation (Changes)	TC@Net Verhandlung (Änder.)	2018.06.19 05:33:47										
2001	2001	WBHK	TC@Net Negotiation (History)	TC@Net Verhandlung (Historie)	2018.06.19 05:33:47										
2002	2002	WBHI	TC@Net Negotiation (Text)	TC@Net Verhandlung (Text)	2018.06.19 05:33:47										
2002	2002	WBHK	TC@Net Negotiation	TC@Net Verhandlung	2018.06.19 05:33:47										
2003	2003	WBHK	TC@Net Title (History)	TC@Net Titel (Historie)	2018.06.19 05:33:47										
2004	2004	WBHK	TC@Net Title	TC@Net Titel	2018.06.19 05:33:47										
3000	3000	/SCWM/DLVH	Header Text 1 Decentral Shipm	Kopftext 1 dezentraler Versand	2018.06.19 05:33:47										
3000	3000	/SCWM/DLVI	Item Text 1 Decentral Shipment	Positionstext 1 dezentraler V	2018.06.19 05:33:47										
3000	3000	VBBK	Header Text 1 Decentral Shipm	Kopftext 1 dezentraler Versand	2018.06.19 05:33:47										
3000	3000	VBBP	Item Text 1 Decentral Shipment	Positionstext 1 dezentraler V	2018.06.19 05:33:47										
3001	3001	/SCWM/DLVH	Header Text 2 Decentral Shipm	Kopftext 2 dezentraler Versand	2018.06.19 05:33:47										
3001	3001	/SCWM/DLVI	Item Text 2 Decentral Shipment	Positionstext 2 dezentraler V	2018.06.19 05:33:47										
3001	3001	VBBK	Header Text 2 Decentral Shipm	Kopftext 2 dezentraler Versand	2018.06.19 05:33:47										
3001	3001	VBBP	Item Text 2 Decentral Shipment	Positionstext 2 dezentraler V	2018.06.19 05:33:47										
3002	3002	/SCWM/DLVH	Header Text 3 Decentral Shipm	Kopftext 3 dezentraler Versand	2018.06.19 05:33:47										
3002	3002	/SCWM/DLVI	Item Text 3 Decentral Shipment	Positionstext 3 dezentraler V	2018.06.19 05:33:47										
3002	3002	VBBK	Header Text 3 Decentral Shipm	Kopftext 3 dezentraler Versand	2018.06.19 05:33:47										
3002	3002	VBBP	Item Text 3 Decentral Shipment	Positionstext 3 dezentraler V	2018.06.19 05:33:47										
3003	3003	/SCWM/DLVH	Header Text 4 Decentral Shipm	Kopftext 4 dezentraler Versand	2018.06.19 05:33:47										
3003	3003	VBBK	Header Text 4 Decentral Shipm	Kopftext 4 dezentraler Versand	2018.06.19 05:33:47										
3010	3010	/SCWM/DLVH	Supplementary Text 1	Anhangstext 1	2018.06.19 05:33:47										
3010	3010	VBBK	Supplementary Text 1	Anhangstext 1	2018.06.19 05:33:47										
3011	3011	/SCWM/DLVH	Supplementary Text 2	Anhangstext 2	2018.06.19 05:33:47										
3011	3011	VBBK	Supplementary Text 2	Anhangstext 2	2018.06.19 05:33:47										
3012	3012	/SCWM/DLVH	Supplementary Text 3	Anhangstext 3	2018.06.19 05:33:47										
3012	3012	VBBK	Supplementary Text 3	Anhangstext 3	2018.06.19 05:33:47										
3013	3013	/SCWM/DLVH	Supplementary Text 4	Anhangstext 4	2018.06.19 05:33:47										
3013	3013	VBBK	Supplementary Text 4	Anhangstext 4	2018.06.19 05:33:47										
3014	3014	/SCWM/DLVH	Supplementary Text 5	Anhangstext 5	2018.06.19 05:33:47										
3014	3014	VBBK	Supplementary Text 5	Anhangstext 5	2018.06.19 05:33:47										
3015	3015	/SCWM/DLVH	Supplementary Text 6	Anhangstext 6	2018.06.19 05:33:47										
3015	3015	VBBK	Supplementary Text 6	Anhangstext 6	2018.06.19 05:33:47										
3016	3016	/SCWM/DLVH	Supplementary Text 7	Anhangstext 7	2018.06.19 05:33:47										
3016	3016	VBBK	Supplementary Text 7	Anhangstext 7	2018.06.19 05:33:47										
3017	3017	/SCWM/DLVH	Supplementary Text 8	Anhangstext 8	2018.06.19 05:33:47										
3017	3017	VBBK	Supplementary Text 8	Anhangstext 8	2018.06.19 05:33:47										
3018	3018	/SCWM/DLVH	Supplementary Text 9	Anhangstext 9	2018.06.19 05:33:47										
3018	3018	VBBK	Supplementary Text 9	Anhangstext 9	2018.06.19 05:33:47										
3019	3019	/SCWM/DLVH	Supplementary Text 10	Anhangstext 10	2018.06.19 05:33:47										
3019	3019	VBBK	Supplementary Text 10	Anhangstext 10	2018.06.19 05:33:47										
3020	3020	/SCWM/DLVH	Supplementary Text 11	Anhangstext 11	2018.06.19 05:33:47										
3020	3020	VBBK	Supplementary Text 11	Anhangstext 11	2018.06.19 05:33:47										
3021	3021	/SCWM/DLVH	Supplementary Text 12	Anhangstext 12	2018.06.19 05:33:47										
3021	3021	VBBK	Supplementary Text 12	Anhangstext 12	2018.06.19 05:33:47										
3022	3022	/SCWM/DLVH	Supplementary Text 13	Anhangstext 13	2018.06.19 05:33:47										
3022	3022	VBBK	Supplementary Text 13	Anhangstext 13	2018.06.19 05:33:47										
3023	3023	/SCWM/DLVH	Supplementary Text 14	Anhangstext 14	2018.06.19 05:33:47										
3023	3023	VBBK	Supplementary Text 14	Anhangstext 14	2018.06.19 05:33:47										
3024	3024	/SCWM/DLVH	Supplementary Text 15	Anhangstext 15	2018.06.19 05:33:47										
3024	3024	VBBK	Supplementary Text 15	Anhangstext 15	2018.06.19 05:33:47										
3025	3025	/SCWM/DLVH	Supplementary Text 16	Anhangstext 16	2018.06.19 05:33:47										
3025	3025	VBBK	Supplementary Text 16	Anhangstext 16	2018.06.19 05:33:47										
5000	5000	/SCWM/DLVI	Material long text	Materiallangtext	2018.06.19 05:33:47										
5000	5000	VBBP	Material long text	Materiallangtext	2018.06.19 05:33:47										
7001	7001	MM07ET	GR slip text	WE-Etikettentext	2018.06.19 05:33:47										
741	741	SAPPYSG00	Infotype 741 texts	Infotype 741 texts	2018.06.19 05:33:47										
874	874	SAPPYGB00			2018.06.19 05:33:47										
9000	9000	FB01	Sample texts	Spieltexte	2018.06.19 05:33:47										
9999	9999	RECN	Transmission note	Sendenotiz	2018.06.19 05:33:47										
A01	A01	EKEK	Release Order Text	Abruftext	2018.06.19 05:33:47										
A01	A01	EKKO	Header text	Kopftext	2018.06.19 05:33:47										
A01	A01	EKPO	Item text	Positionstext	2018.06.19 05:33:47										
A01	A01	FKKVKP	Payment Condition		2018.06.19 05:33:47										
A02	A02	EKKO	Header note	Kopfnotiz	2018.06.19 05:33:47										
A02	A02	FKKVKP	Days for acceptance		2018.06.19 05:33:47										
A03	A03	EKKO	Pricing types	Preisarten	2018.06.19 05:33:47										
A03	A03	EKPO	Material PO text	Materialbestelltext	2018.06.19 05:33:47										
A03	A03	FKKVKP	Payment priority		2018.06.19 05:33:47										
A04	A04	EKKO	Deadlines	Termine	2018.06.19 05:33:47										
A05	A05	EKKO	Terms of delivery	Lieferbedingungen	2018.06.19 05:33:47										
A06	A06	EKKO	Shipping instructions	Versandvorschrift	2018.06.19 05:33:47										
A07	A07	EKKO	Terms of payment	Zahlungsbedingungen	2018.06.19 05:33:47										
A08	A08	EKKO	Warranties	Gewährleistungen	2018.06.19 05:33:47										
A09	A09	EKKO	Penalty for breach of contract	Vertragsstrafen	2018.06.19 05:33:47										
A10	A10	/SCWM/DLVI	SPEC2000 Request/Quot. Item	SPEC2000 Position Anfr./Ang.	2018.06.19 05:33:47										
A10	A10	EKKO	Guarantees	Garantien	2018.06.19 05:33:47										
A11	A11	EKKO	Contract riders (clauses)	Nebenabreden	2018.06.19 05:33:47										
A12	A12	EKKO	Attachment	Anlage	2018.06.19 05:33:47										
A13	A13	EKKO	Other contractual stipulations	Sonstige Vereinbarungen	2018.06.19 05:33:47										
A14	A14	EKKO	Delivery	Anlieferung	2018.06.19 05:33:47										
A15	A15	EKKO	Vendor memo (general)	Lieferantennotiz (allgemein)	2018.06.19 05:33:47										
A16	A16	EKKO	Vendor memo (special)	Lieferantennotiz (speziell)	2018.06.19 05:33:47										
A17	A17	EKKO	Supplement	Supplement	2018.06.19 05:33:47										
A20	A20	/SCWM/DLVH	SPEC2000 Request/Quot. Header	SPEC2000 Kopf Anfrage/Angebot	2018.06.19 05:33:47										
A20	A20	EKKO	Header Text for SPEC2000	Kopftext für SPEC2000	2018.06.19 05:33:47										
A4	A4	EKPO	Additional text for item		2018.06.19 05:33:47										
AA2	AA2	/SCWM/DLVI	Stock Information	Bestandsinformation	2018.06.19 05:33:47										
AA2	AA2	EKPO	Stock Information Text	Bestandsinformationstext	2018.06.19 05:33:47										
ABB	ABB	STYLESHEET	Format Update	Formatumsetzung	2018.06.19 05:33:47										
ABCD	ABCD	/PM0/ATEXT	Risk Reasons	Risikogründe	2018.06.19 05:33:47										
ABLA	ABLA	/SCWM/DLVI	General Unloading Text	Abladetext allgemein	2018.06.19 05:33:47										
ACTN	ACTN	BRF	BRF: Actions	BRF: Aktionen	2018.06.19 05:33:47										
AD	AD	DOKU	PDF-Based Form	PDF-basiertes Formular	2018.06.19 05:33:47										
ADRS	ADRS	TEXT	Standard texts for adr.Include	Standardtext für Adreß-Include	2018.06.19 05:33:47										
ADT	ADT	SPCIPPDR	Additional Description	Zusätzliche Beschreibung	2018.06.19 05:33:47										
ADT	ADT	SPCIPPDS	Additional Description	Zusätzliche Beschreibung	2018.06.19 05:33:47										
AEDT	AEDT	/ACCGO/STL			2018.06.19 05:33:47										
AENR	AENR	CHANGE	Change master text	Änderungsstammtext	2018.06.19 05:33:47										
AEOI	AEOI	CHANGE	Change index text	Änderungsindextext	2018.06.19 05:33:47										
AFFV	AFFV	AUFK	Proc.instruction charact.text	Prozeßvorgabenmerkmalstext	2018.06.19 05:33:47										
AI	AI	DOKU	Form Interface	Formularschnittstelle	2018.06.19 05:33:47										
AJAO	AJAO	RE	Adjustment Measure Object Text	Text Anpassungsmaßnahmenobjekt	2018.06.19 05:33:47										
AJAT	AJAT	RE	Text for Adjustment Measure	Text zur Anpassungsmaßnahme	2018.06.19 05:33:47										
AJEX	AJEX	RE	Text Ongoing Expenses	Text Laufende Aufwendungen	2018.06.19 05:33:47										
AJFP	AJFP	RE	Text Financing Plan Item	Text Finanzierungplanposition	2018.06.19 05:33:47										
AJPR	AJPR	RE	Text for Adjustment Run	Text zum Anpassungslauf	2018.06.19 05:33:47										
AK1	AK1	AUKO	Header text	Kopftext	2018.06.19 05:33:47										
AK1	AK1	WAKH			2018.06.19 05:33:47										
AK2	AK2	AUKO	Header note	Kopfnotiz	2018.06.19 05:33:47										
AK2	AK2	WAKH			2018.06.19 05:33:47										
ALRT	ALRT	TEXT	Texts for Alerts	Texte zu Alerts	2018.06.19 05:33:47										
AO	AO	DOKU	Archiving Object	Archivierungsobjekt	2018.06.19 05:33:47										
AP1	AP1	AUPO	Item text	Positionstext	2018.06.19 05:33:47										
AP1	AP1	WAKP			2018.06.19 05:33:47										
AP2	AP2	AUPO	Item note	Positionsnotiz	2018.06.19 05:33:47										
AP2	AP2	WAKP			2018.06.19 05:33:47										
APCL	APCL	BRF	BRF: Application Class	BRF: Anwendungsklasse	2018.06.19 05:33:47										
APP1	APP1	HR_APPNOTE	Appraisal message	Beurteilungsnotiz	2018.06.19 05:33:47										
APPR	APPR	FMCFBUD	Long Text: Approved Res. Bdgt	Langtext: Genehmig. Budgetrest	2018.06.19 05:33:47										
APRV	APRV	PROC_WFL			2018.06.19 05:33:47										
AREV	AREV	/ACCGO/STL			2018.06.19 05:33:47										
ARLS	ARLS	/ACCGO/STL			2018.06.19 05:33:47										
ARPL	ARPL	RP_PLAN	Workplace long text	Langtext Arbeitsplatz	2018.06.19 05:33:47										
ARSN	ARSN	TEXT	Reason for rent adjustment	Begründung der Mietanpassung	2018.06.19 05:33:47										
ASNH	ASNH	ICH			2018.06.19 05:33:47										
ASNI	ASNI	ICH			2018.06.19 05:33:47										
ASU	ASU	/PRA/ONRR			2018.06.19 05:33:47										
ASU	ASU	/PRA/T9			2018.06.19 05:33:47										
ASU	ASU	/PRA/TA			2018.06.19 05:33:47										
ASUE	ASUE	/PRA/ONRR			2018.06.19 05:33:47										
ASUE	ASUE	/PRA/T9			2018.06.19 05:33:47										
ASUE	ASUE	/PRA/TA			2018.06.19 05:33:47										
AT	AT	EINA	Info record note	Infonotiz	2018.06.19 05:33:47										
ATT	ATT	HRPADFR	Accident at Work	Accident de travail	2018.06.19 05:33:47										
ATTA	ATTA	/BAOF/TEXT			2018.06.19 05:33:47										
AVOT	AVOT	AUFK	Transaction text	Vorgangstext	2018.06.19 05:33:47										
B01	B01	EBAN	Item text	Positionstext	2018.06.19 05:33:47										
B01	B01	EBANH	Header note	Kopfnotiz	2018.06.19 05:33:47										
B02	B02	EBAN	Item note	Positionsnotiz	2018.06.19 05:33:47										
B03	B03	EBAN	Delivery text	Anlieferungstext	2018.06.19 05:33:47										
B04	B04	EBAN	Material PO text	Materialbestelltext	2018.06.19 05:33:47										
B06	B06	EBAN			2018.06.19 05:33:47										
BBDF	BBDF	VMS			2018.06.19 05:33:47										
BC	BC	DOKU	Business Catalog	Business Katalog	2018.06.19 05:33:47										
BCOL	BCOL	GRAPHICS	In color, SAPWIN or PCL5	Farbbild, SAPWIN oder PCL5	2018.06.19 05:33:47										
BDCH	BDCH	RE	Fixt./Fitt. Charact. Memo	Notiz zum Ausstattungsmerkmal	2018.06.19 05:33:47										
BDOA	BDOA	RE	Note on Object Assignment	Notiz zur Objektzuordnung	2018.06.19 05:33:47										
BEA1	BEA1	/SCWM/DLVH	B1	b1	2018.06.19 05:33:47										
BEA1	BEA1	VBBK	B1	b1	2018.06.19 05:33:47										
BEA2	BEA2	/SCWM/DLVH	B2	b2	2018.06.19 05:33:47										
BEA2	BEA2	VBBK	B2	b2	2018.06.19 05:33:47										
BEA3	BEA3	/SCWM/DLVH	B3	b3	2018.06.19 05:33:47										
BEA3	BEA3	VBBK	B3	b3	2018.06.19 05:33:47										
BEA4	BEA4	/SCWM/DLVH	B4	b4	2018.06.19 05:33:47										
BEA4	BEA4	VBBK	B4	b4	2018.06.19 05:33:47										
BEA5	BEA5	/SCWM/DLVH	B5	b5	2018.06.19 05:33:47										
BEA5	BEA5	VBBK	B5	B5	2018.06.19 05:33:47										
BEST	BEST	MATERIAL	Purchase order text	Einkaufsbestelltext	2018.06.19 05:33:47										
BEWG	BEWG	OCS	Texts for internal mail	Texte für internes Mail	2018.06.19 05:33:47										
BF	BF	DOKU	Business Function + Assignment	Business Function + Zuordnung	2018.06.19 05:33:47										
BI	BI	DOKU	BAdI Implementation	BAdI-Implementierung	2018.06.19 05:33:47										
BKK1	BKK1	BKK000	Notes on Account	Notizen zum Kto	2018.06.19 05:33:47										
BLLT	BLLT	CMTO	Text for baseline	Text zur Baseline	2018.06.19 05:33:47										
BMON	BMON	GRAPHICS	Black/white, indep. of machine	schwarz/weiß, geräteunabhängig	2018.06.19 05:33:47										
BODY	BODY	SPPNOTE	Standard Long Text	Standard Langtext	2018.06.19 05:33:47										
BOOK	BOOK	DSYS			2018.06.19 05:33:47										
BOX	BOX	HR_E_CONT	Windows for HR-E: Contracts	Windows zu HR-E: Verträge	2018.06.19 05:33:47										
BPCT	BPCT	TEXT	Budg.-prj. mngmnt cost centers	Etatverwaltung  Kostenstellen	2018.06.19 05:33:47										
BPIT	BPIT	TEXT	Budget investment programs	Budget Investitionsprogramme	2018.06.19 05:33:47										
BPMK	BPMK	BPDK	Long Text Budget - Header	Langtext Budget - Kopf	2018.06.19 05:33:47										
BPMS	BPMS	BPDK	Funds management budget text	Budgettext Haushaltsmanagement	2018.06.19 05:33:47										
BPMT	BPMT	TEXT	Treasury financial budget	Treasury Finanzbudget	2018.06.19 05:33:47										
BPOT	BPOT	TEXT	Budget/planning CO orders	Budget-/Planung CO-Aufträge	2018.06.19 05:33:47										
BPPT	BPPT	TEXT	Budget/planning projects	Budget-/Planung Projekte	2018.06.19 05:33:47										
BS	BS	DOKU	Business Funct.Set +Assignment	Business Funct.Set + Zuordnung	2018.06.19 05:33:47										
BT	BT	EINE	Purchase order text	Bestelltext	2018.06.19 05:33:47										
BTC1	BTC1	FIBKRU_MO			2018.06.19 05:33:47										
BTC3	BTC3	FIBKRU_MO			2018.06.19 05:33:47										
BY01	BY01	FMMD			2018.06.19 05:33:47										
BZ	BZ	DOKU	Relationship	Beziehung	2018.06.19 05:33:47										
BZTX	BZTX	VARI	Relationship documentation	Dokumentation zur Beziehung	2018.06.19 05:33:47										
C00	C00	EKKO			2018.06.19 05:33:47										
C001	C001	WCOCOH	Standard Owners	Eigentümer allgemein	2018.06.19 05:33:47										
C001	C001	WCOCOI	Standard Claimants	Anspruchsberechtigte allgemein	2018.06.19 05:33:47										
C002	C002	WCOCOH	Specific Owners	Eigentümer speziell	2018.06.19 05:33:47										
C002	C002	WCOCOI	Specific Claimants	Anspruchsberechtigte speziell	2018.06.19 05:33:47										
C01	C01	EKKO			2018.06.19 05:33:47										
C01	C01	EKPO			2018.06.19 05:33:47										
C02	C02	EKKO			2018.06.19 05:33:47										
C02	C02	EKPO			2018.06.19 05:33:47										
C03	C03	EKKO			2018.06.19 05:33:47										
C03	C03	EKPO			2018.06.19 05:33:47										
C04	C04	EKKO			2018.06.19 05:33:47										
C04	C04	EKPO			2018.06.19 05:33:47										
C05	C05	EKKO			2018.06.19 05:33:47										
C05	C05	EKPO			2018.06.19 05:33:47										
C06	C06	EKKO			2018.06.19 05:33:47										
C07	C07	EKKO			2018.06.19 05:33:47										
C08	C08	EKKO			2018.06.19 05:33:47										
C09	C09	EKKO			2018.06.19 05:33:47										
C10	C10	EKKO			2018.06.19 05:33:47										
C11	C11	EKKO			2018.06.19 05:33:47										
C12	C12	EKKO			2018.06.19 05:33:47										
C13	C13	EKKO			2018.06.19 05:33:47										
C14	C14	EKKO			2018.06.19 05:33:47										
C15	C15	EKKO			2018.06.19 05:33:47										
C16	C16	EKKO			2018.06.19 05:33:47										
CA	CA	DOKU	Class attributes	Klassen-Attribute	2018.06.19 05:33:47										
CAAS	CAAS	RE	Additional Text (Template)	Zusatztext (Vorlage)	2018.06.19 05:33:47										
